date,elevation_m_asl,site_id,aspect,scan_file,type,variable,value,unit
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,11.49,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,5.1,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,385,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,11.65,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.16,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,0.7,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,185,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,11.75,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,3.5,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,1149,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,12.01,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,14.9,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,881,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,12.24,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,4,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,642,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,12.27,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.16,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,1,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,239,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,12.51,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,2.4,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,1113,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,12.83,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,2.2,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,339,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,13.01,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,1.5,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,317,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,13.53,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,2.4,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,668,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,13.76,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,3.5,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,612,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,13.88,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,2.2,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,402,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,14.15,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,1.8,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,377,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,14.19,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.14,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,0.9,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,206,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,14.21,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,16.7,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,2389,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,14.57,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,1.8,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,159,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,14.7,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.17,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,0.8,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,193,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,14.87,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,2.6,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,828,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,14.94,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,12.4,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,1806,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,15.01,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,1.1,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,214,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,position,15.17,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,depth,0.03,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,amplitude,14,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,detect,pixel_count,720,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,0,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,1.17,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,3.51,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,4.66,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,7,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,8.24,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,10.61,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,11.76,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,position,14.31,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,depth,NA,m
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,amplitude,NA,dB
14/12/2023,2000,1,east,ROOT_PFTC7_SITE1_(nogp)_plot_e,marker,pixel_count,NA,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,0.03,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.11,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.1,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,245,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,0.24,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.16,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.8,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,460,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,0.3,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.05,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,8.7,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,2570,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,0.46,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.11,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2.5,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,844,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,0.61,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.09,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.5,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,215,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,0.69,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.11,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.5,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,616,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,0.74,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.07,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.3,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,271,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,0.87,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.4,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,265,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,1.25,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.15,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.5,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,415,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,1.46,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.13,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.5,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,710,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,1.49,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.04,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,3.7,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,299,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,1.51,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.21,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.1,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,220,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,1.86,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2.4,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,362,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,1.97,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2.1,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,602,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,2.29,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,5.9,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,1351,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,2.4,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,998,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,2.68,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.08,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2.7,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,756,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,2.95,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.13,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2.1,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,558,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,3.09,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.12,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.3,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,174,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,3.23,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.07,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.9,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,216,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,3.28,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.03,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,10.7,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,651,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,3.46,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.05,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2.4,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,484,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,3.55,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.3,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,221,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,3.73,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.1,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,230,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,3.81,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.02,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,46.8,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,3050,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,3.89,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.1,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.3,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,432,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,4.17,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.07,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2.1,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,871,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,4.84,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.07,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.4,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,239,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,4.93,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.07,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,3,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,457,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,5.18,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,8.1,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,1796,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,5.38,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2.5,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,378,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,5.53,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.05,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,5,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,1303,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,5.7,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.14,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.3,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,345,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,5.79,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.06,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,2,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,517,count
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,position,5.89,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,depth,0.13,m
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,amplitude,1.3,dB
14/12/2023,2000,1,west,ROOT_PFTC7_SITE1_(nogp)_plot_w,detect,pixel_count,626,count
